tender_id,tender_risk_score,tender_risk_level,vendor_count,max_vendor_risk,avg_vendor_risk,high_risk_vendors,suspicious_vendors,judul,instansi,tanggal,nilai_hps,sumber
RINGA-2024-00115,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 115,Dinas Perumahan Rakyat DKI Jakarta,2023-12-20,49450479541.0,demo
RINGA-2024-00116,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 116,Dinas Cipta Karya Jakarta Selatan,2024-04-06,35376551780.0,demo
RINGA-2024-00117,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 117,Dinas Perumahan Rakyat DKI Jakarta,2024-08-23,26620842583.0,demo
RINGA-2024-00118,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 118,Dinas Bina Marga Jakarta Utara,2024-01-21,12011284152.0,demo
RINGA-2024-00119,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 119,Dinas Cipta Karya Jakarta Selatan,2023-09-01,28616652151.0,demo
RINGA-2024-00120,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 120,Dinas PU DKI Jakarta,2024-12-29,29114666194.0,demo
NORMAL-2024-00009,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 9,Dinas Bina Marga Jakarta Utara,2024-03-16,6808553204.0,demo
NORMAL-2024-00001,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 1,Dinas PU DKI Jakarta,2024-08-25,27919115360.0,demo
NORMAL-2024-00002,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 2,Satuan Kerja PUPR DKI,2023-12-29,21467141839.0,demo
NORMAL-2024-00003,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 3,Dinas Cipta Karya Jakarta Selatan,2023-02-21,32781172253.0,demo
NORMAL-2024-00004,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 4,Dinas Bina Marga Jakarta Utara,2023-07-14,15187037362.0,demo
NORMAL-2024-00010,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 10,Dinas Bina Marga Jakarta Utara,2023-07-01,44130102131.0,demo
NORMAL-2024-00011,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 11,Dinas Cipta Karya Jakarta Selatan,2024-01-27,43672255754.0,demo
NORMAL-2024-00012,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 12,BPTJ DKI Jakarta,2023-07-02,29239191820.0,demo
NORMAL-2024-00013,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 13,Dinas Perumahan Rakyat DKI Jakarta,2024-01-08,21849221281.0,demo
NORMAL-2024-00014,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 14,Dinas SDA DKI Jakarta,2024-04-21,22368407833.0,demo
NORMAL-2024-00015,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 15,Satuan Kerja PUPR DKI,2024-05-21,20282816712.0,demo
NORMAL-2024-00016,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 16,Dinas Bina Marga Jakarta Utara,2024-04-20,33545097763.0,demo
NORMAL-2024-00017,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 17,Dinas Perumahan Rakyat DKI Jakarta,2023-10-06,17124453063.0,demo
NORMAL-2024-00018,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 18,BPTJ DKI Jakarta,2024-02-04,42745673553.0,demo
NORMAL-2024-00019,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 19,Dinas PU DKI Jakarta,2023-03-27,32316107576.0,demo
NORMAL-2024-00020,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 20,Dinas Cipta Karya Jakarta Selatan,2024-04-26,1459472709.0,demo
NORMAL-2024-00021,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 21,Dinas Cipta Karya Jakarta Selatan,2023-06-17,48253678265.0,demo
NORMAL-2024-00022,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 22,Dinas Perumahan Rakyat DKI Jakarta,2023-04-15,35011053624.0,demo
NORMAL-2024-00023,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 23,Kementerian PUPR — Balai Besar,2024-12-25,8073061880.0,demo
NORMAL-2024-00006,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 6,Dinas SDA DKI Jakarta,2023-09-25,10610830371.0,demo
NORMAL-2024-00025,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 25,Kementerian PUPR — Balai Besar,2024-10-23,35736199120.0,demo
NORMAL-2024-00026,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 26,Dinas SDA DKI Jakarta,2023-05-03,37272612650.0,demo
NORMAL-2024-00027,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 27,Kementerian PUPR — Balai Besar,2024-03-27,17364943662.0,demo
NORMAL-2024-00028,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 28,BPTJ DKI Jakarta,2023-03-29,49698947074.0,demo
NORMAL-2024-00029,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 29,Satuan Kerja PUPR DKI,2023-11-09,28647158796.0,demo
NORMAL-2024-00030,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 30,Satuan Kerja PUPR DKI,2024-04-06,34623871221.0,demo
NORMAL-2024-00031,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 31,Dinas Bina Marga Jakarta Utara,2023-03-15,3452082956.0,demo
NORMAL-2024-00032,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 32,BPTJ DKI Jakarta,2023-01-27,5020680888.0,demo
NORMAL-2024-00033,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 33,Kementerian PUPR — Balai Besar,2023-10-23,33297885081.0,demo
NORMAL-2024-00034,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 34,Kementerian PUPR — Balai Besar,2023-02-22,10576132798.0,demo
NORMAL-2024-00035,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 35,BPTJ DKI Jakarta,2024-03-01,41818835306.0,demo
NORMAL-2024-00036,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 36,Kementerian PUPR — Balai Besar,2023-06-02,22604095956.0,demo
NORMAL-2024-00037,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 37,Dinas Bina Marga Jakarta Utara,2024-05-22,48258809699.0,demo
NORMAL-2024-00038,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 38,Kementerian PUPR — Balai Besar,2023-09-29,17258781086.0,demo
NORMAL-2024-00039,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 39,BPTJ DKI Jakarta,2023-01-30,2776552950.0,demo
NORMAL-2024-00040,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 40,Satuan Kerja PUPR DKI,2024-09-26,34315161708.0,demo
NORMAL-2024-00041,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 41,Kementerian PUPR — Balai Besar,2023-11-06,10361241456.0,demo
NORMAL-2024-00042,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 42,BPTJ DKI Jakarta,2023-08-24,30549717409.0,demo
NORMAL-2024-00043,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 43,Dinas Bina Marga Jakarta Utara,2023-07-25,7041909988.0,demo
NORMAL-2024-00044,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 44,Dinas SDA DKI Jakarta,2023-04-03,39638757445.0,demo
NORMAL-2024-00045,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 45,Dinas Perumahan Rakyat DKI Jakarta,2024-04-27,1738720158.0,demo
NORMAL-2024-00046,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 46,Satuan Kerja PUPR DKI,2024-08-24,37242316231.0,demo
NORMAL-2024-00047,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 47,Dinas SDA DKI Jakarta,2024-07-11,45133962515.0,demo
NORMAL-2024-00048,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 48,Dinas PU DKI Jakarta,2023-10-11,42991103256.0,demo
NORMAL-2024-00049,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 49,Dinas Bina Marga Jakarta Utara,2024-03-07,26541233567.0,demo
NORMAL-2024-00050,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 50,Dinas Bina Marga Jakarta Utara,2023-03-09,6746483621.0,demo
NORMAL-2024-00051,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 51,Dinas Cipta Karya Jakarta Selatan,2023-11-17,21624818310.0,demo
NORMAL-2024-00052,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 52,Dinas Cipta Karya Jakarta Selatan,2024-08-14,25616921075.0,demo
NORMAL-2024-00005,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 5,Dinas Cipta Karya Jakarta Selatan,2023-07-10,3891805969.0,demo
NORMAL-2024-00053,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 53,Dinas PU DKI Jakarta,2024-09-15,46489672404.0,demo
NORMAL-2024-00054,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 54,Dinas PU DKI Jakarta,2023-06-09,8291789907.0,demo
NORMAL-2024-00055,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 55,Dinas Perumahan Rakyat DKI Jakarta,2023-05-21,38325964340.0,demo
NORMAL-2024-00056,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 56,Dinas Cipta Karya Jakarta Selatan,2023-11-17,29000078456.0,demo
NORMAL-2024-00057,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 57,Dinas Bina Marga Jakarta Utara,2023-03-20,25768922585.0,demo
NORMAL-2024-00058,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 58,Dinas Bina Marga Jakarta Utara,2024-09-08,8067054556.0,demo
NORMAL-2024-00059,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 59,Dinas SDA DKI Jakarta,2023-10-21,4298184558.0,demo
NORMAL-2024-00060,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 60,Dinas Perumahan Rakyat DKI Jakarta,2023-11-26,30447788786.0,demo
NORMAL-2024-00061,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 61,Dinas SDA DKI Jakarta,2023-03-09,16819692378.0,demo
NORMAL-2024-00062,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 62,Dinas Cipta Karya Jakarta Selatan,2024-10-23,33687573984.0,demo
NORMAL-2024-00063,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 63,Dinas Bina Marga Jakarta Utara,2023-07-05,41651580306.0,demo
NORMAL-2024-00064,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 64,Kementerian PUPR — Balai Besar,2023-10-16,39017139844.0,demo
NORMAL-2024-00065,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 65,Dinas Perumahan Rakyat DKI Jakarta,2024-04-06,44289173799.0,demo
NORMAL-2024-00066,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 66,Dinas SDA DKI Jakarta,2023-05-30,7311179592.0,demo
NORMAL-2024-00008,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 8,Dinas PU DKI Jakarta,2023-04-05,31897080142.0,demo
NORMAL-2024-00007,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 7,Dinas PU DKI Jakarta,2024-11-14,40946654688.0,demo
NORMAL-2024-00067,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 67,BPTJ DKI Jakarta,2023-05-05,2863597608.0,demo
NORMAL-2024-00068,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 68,Dinas Cipta Karya Jakarta Selatan,2024-06-22,27432057016.0,demo
NORMAL-2024-00069,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 69,Kementerian PUPR — Balai Besar,2024-12-13,24187292995.0,demo
NORMAL-2024-00070,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 70,Kementerian PUPR — Balai Besar,2023-09-17,2312728191.0,demo
NORMAL-2024-00071,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 71,BPTJ DKI Jakarta,2023-11-25,5578596435.0,demo
NORMAL-2024-00072,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 72,Satuan Kerja PUPR DKI,2024-01-08,25897757963.0,demo
NORMAL-2024-00073,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 73,Dinas Cipta Karya Jakarta Selatan,2023-01-27,36915905544.0,demo
NORMAL-2024-00074,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 74,Dinas SDA DKI Jakarta,2024-11-14,17697552090.0,demo
NORMAL-2024-00075,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 75,Dinas Cipta Karya Jakarta Selatan,2023-07-25,39707250844.0,demo
NORMAL-2024-00076,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 76,Satuan Kerja PUPR DKI,2024-02-24,41255300276.0,demo
NORMAL-2024-00077,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 77,Dinas Bina Marga Jakarta Utara,2023-05-13,21914605181.0,demo
NORMAL-2024-00078,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 78,BPTJ DKI Jakarta,2023-03-22,12904962795.0,demo
NORMAL-2024-00079,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 79,Dinas PU DKI Jakarta,2024-05-24,44505345632.0,demo
NORMAL-2024-00080,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 80,Dinas Cipta Karya Jakarta Selatan,2023-11-23,12466024116.0,demo
NORMAL-2024-00024,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 24,Kementerian PUPR — Balai Besar,2024-08-06,30711419359.0,demo
